item_id	name	desc_id	plural	autosell	description	image_src
3082	monomolecular yo-yo	205640093	"monomolecular yo-yo-yo
"	31	todo: description	todo: image_src
3083	stuffed gray blob	380691724		"29
"	todo: description	todo: image_src
3084	borg sock monkey	375409737		"89
"	todo: description	todo: image_src
3085	roboduck-on-a-string	153919945	"roboducks-on-strings
"	111	todo: description	todo: image_src
3086	mylar scout drone	941936499		"29
"	todo: description	todo: image_src
3087	teddy borg sewing kit	511433261		"75
"	todo: description	todo: image_src
3088	biomechanical crimborg helmet	619507061		"0
"	todo: description	todo: image_src
3089	C.B.F.G.	149939402		"0
"	todo: description	todo: image_src
3090	biomechanical crimborg leg armor	966481569		"0
"	todo: description	todo: image_src
3091	vitachoconutriment capsule	746449292		"0
"	todo: description	todo: image_src
3092	handmade hobby horse	958481582		"0
"	todo: description	todo: image_src
3093	ball-in-a-cup	965687443	"balls-in-cups
"	0	todo: description	todo: image_src
3094	set of jacks	552797832	"sets of jacks
"	0	todo: description	todo: image_src
3095	laser-broiled pear	308511017		"0
"	todo: description	todo: image_src
3096	polyalloy shield	627545996		"0
"	todo: description	todo: image_src
3097	oversized fish scaler	861354964		"0
"	todo: description	todo: image_src
3098	killing feather	899776576		"0
"	todo: description	todo: image_src
3099	golden ring	748174693		"0
"	todo: description	todo: image_src
3100	robotronic egg	412530596		"100
"	todo: description	todo: image_src
3101	rogue swarmer	280870255		"0
"	todo: description	todo: image_src
3102	sawblade fragment	931098196		"0
"	todo: description	todo: image_src
3103	unstable laser battery	372138300	"unstable laser batteries
"	0	todo: description	todo: image_src
3104	vibrating cyborg knife	173338298		"0
"	todo: description	todo: image_src
3105	immense cyborg hand	423981448		"0
"	todo: description	todo: image_src
3106	cyborg stompin' boot	497831804		"0
"	todo: description	todo: image_src
3107	deactivated RoboGoose	674971550	"deactivated RoboGeese
"	0	todo: description	todo: image_src
3108	overclocked avian microprocessor	212941273	"overclocked avian microprocessor
"	75	todo: description	todo: image_src
3109	Miniborg stomper	972162206		"0
"	todo: description	todo: image_src
3110	Miniborg strangler	928240259		"0
"	todo: description	todo: image_src
3111	Miniborg laser	386931733		"0
"	todo: description	todo: image_src
3112	Miniborg beeper	687954236		"0
"	todo: description	todo: image_src
3113	Miniborg hiveminder	534973995		"0
"	todo: description	todo: image_src
3114	Miniborg Destroy-O-Bot	184372943		"0
"	todo: description	todo: image_src
3115	old-fashioned Crimbo Pressie	194916307		"0
"	todo: description	todo: image_src
3116	stuffed Hodgman	533429176	"stuffed Hodgmen
"	0	todo: description	todo: image_src
3117	Libram of Divine Favors	899226971	"Librams of Divine Favors
"	0	todo: description	todo: image_src
3118	divine noisemaker	322869689		"0
"	todo: description	todo: image_src
3119	divine can of silly string	722409266	"divine cans of silly string
"	0	todo: description	todo: image_src
3120	divine blowout	701715103		"0
"	todo: description	todo: image_src
3121	divine champagne popper	934978937		"0
"	todo: description	todo: image_src
3122	divine cracker	658639606		"0
"	todo: description	todo: image_src
3123	divine champagne flute	192429115		"0
"	todo: description	todo: image_src
3124	fruitfilm	480977247		"35
"	todo: description	todo: image_src
3125	piece of after eight	653012160	"pieces of after eight
"	35	todo: description	todo: image_src
3126	hobo nickel	972721571		"0
"	todo: description	todo: image_src
3127	sandcastle	445850699		"300
"	todo: description	todo: image_src
3128	marshmallow	555622888		"0
"	todo: description	todo: image_src
3129	roasted marshmallow	498235185		"0
"	todo: description	todo: image_src
3130	strange shiny disc	722107846		"0
"	todo: description	todo: image_src
3131	tin cup of mulligan stew	334311392	"tin cups of mulligan stew
"	0	todo: description	todo: image_src
3132	flamin' bindle	556659510		"150
"	todo: description	todo: image_src
3133	freezin' bindle	338028007		"150
"	todo: description	todo: image_src
3134	stinkin' bindle	125255229		"150
"	todo: description	todo: image_src
3135	spooky bindle	116664322		"150
"	todo: description	todo: image_src
3136	sleazy bindle	999673147		"150
"	todo: description	todo: image_src
3137	'WILL WORK FOR BOOZE' sign	828428600		"110
"	todo: description	todo: image_src
3138	Hodgman's whackin' stick	118492859		"0
"	todo: description	todo: image_src
3139	Hodgman's imaginary hamster	648809275		"0
"	todo: description	todo: image_src
3140	old soft shoes	114249239	"pairs of old soft shoes
"	250	todo: description	todo: image_src
3141	panhandle panhandling hat	678352310		"125
"	todo: description	todo: image_src
3142	cup of infinite pencils	772668061	"cups of infinite pencils
"	75	todo: description	todo: image_src
3143	Hodgman's disgusting technicolor overcoat	727586163		"0
"	todo: description	todo: image_src
3144	a torn paper strip	148513878		"10
"	todo: description	todo: image_src
3145	El Vibrato translator	778803106		"500
"	todo: description	todo: image_src
3146	El Vibrato punchcard (115 holes)	190950432	"El Vibrato punchcards (115 holes)
"	115	todo: description	todo: image_src
3147	El Vibrato punchcard (97 holes)	819422442	"El Vibrato punchcards (97 holes)
"	97	todo: description	todo: image_src
3148	El Vibrato punchcard (129 holes)	425524497	"El Vibrato punchcards (129 holes)
"	129	todo: description	todo: image_src
3149	El Vibrato punchcard (213 holes)	214908812	"El Vibrato punchcards (213 holes)
"	213	todo: description	todo: image_src
3150	El Vibrato punchcard (165 holes)	492236630	"El Vibrato punchcards (165 holes)
"	165	todo: description	todo: image_src
3151	El Vibrato punchcard (142 holes)	146100460	"El Vibrato punchcards (142 holes)
"	142	todo: description	todo: image_src
3152	El Vibrato punchcard (216 holes)	146473377	"El Vibrato punchcards (216 holes)
"	216	todo: description	todo: image_src
3153	El Vibrato punchcard (88 holes)	405841752	"El Vibrato punchcards (88 holes)
"	88	todo: description	todo: image_src
3154	El Vibrato punchcard (182 holes)	782895675	"El Vibrato punchcards (182 holes)
"	182	todo: description	todo: image_src
3155	El Vibrato punchcard (176 holes)	691201629	"El Vibrato punchcards (176 holes)
"	176	todo: description	todo: image_src
3156	El Vibrato punchcard (104 holes)	831927049	"El Vibrato punchcards (104 holes)
"	104	todo: description	todo: image_src
3157	El Vibrato drone	118658618		"500
"	todo: description	todo: image_src
3158	sparking El Vibrato drone	628758189		"500
"	todo: description	todo: image_src
3159	warm El Vibrato drone	808191546		"500
"	todo: description	todo: image_src
3160	humming El Vibrato drone	629633136		"500
"	todo: description	todo: image_src
3161	glowing El Vibrato drone	585181402		"500
"	todo: description	todo: image_src
3162	El Vibrato helmet	290864430		"500
"	todo: description	todo: image_src
3163	El Vibrato energy spear	628467983		"500
"	todo: description	todo: image_src
3164	El Vibrato leg guards	579036744		"500
"	todo: description	todo: image_src
3165	broken El Vibrato drone	260907255		"500
"	todo: description	todo: image_src
3166	repaired El Vibrato drone	379323932		"500
"	todo: description	todo: image_src
3167	augmented El Vibrato drone	390534062		"500
"	todo: description	todo: image_src
3168	seal eyeball	692691888		"53
"	todo: description	todo: image_src
3169	turtle soup	502609401	"bowls of turtle soup
"	53	todo: description	todo: image_src
3170	evil noodles	894555030	"bunches of evil noodles
"	53	todo: description	todo: image_src
3171	nauseating reagent	597949601		"53
"	todo: description	todo: image_src
3172	evil paper umbrella	974859822		"53
"	todo: description	todo: image_src
3173	evil vihuela	175721485		"53
"	todo: description	todo: image_src
3174	evil boring spaghetti	993409818	"bowls of evil boring spaghetti
"	71	todo: description	todo: image_src
3175	evil delicious noodles	735365259	"bowls of evil delicious noodles
"	71	todo: description	todo: image_src
3176	evil delicious spicy noodles	571842630	"bowls of evil delicious spicy noodles
"	71	todo: description	todo: image_src
3177	evil painful penne pasta	216513135	"bowls of evil painful penne pasta
"	71	todo: description	todo: image_src
3178	3vi1 pr0n m4nic0tti	902581340	"bowls of 3vi1 pr0n m4nic0tti
"	71	todo: description	todo: image_src
3179	evil ravioli della hippy	492512526	"bowls of evil ravioli della hippy
"	71	todo: description	todo: image_src
3180	evil spicy noodles	151286267	"bowls of evil spicy noodles
"	71	todo: description	todo: image_src
3181	evil potion of potency	441488044	"evil potions of potency
"	71	todo: description	todo: image_src
3182	evil libation of liveliness	215940159	"evil libations of liveliness
"	71	todo: description	todo: image_src
3183	evil tomato juice of powerful power	257745035	"evil tomato juices of powerful power
"	71	todo: description	todo: image_src
3184	evil eyedrops of the ermine	961212131	"bottles of evil eyedrops of the ermine
"	71	todo: description	todo: image_src
3185	evil ointment of the occult	403964394	"evil ointments of the occult
"	71	todo: description	todo: image_src
3186	evil serum of sarcasm	196291262	"evil serums of sarcasm
"	71	todo: description	todo: image_src
3187	evil philter of phorce	420087308	"evil philters of phorce
"	71	todo: description	todo: image_src
3188	an evil little sump'm sump'm	472527220	"evil little sump'm sump'ms
"	165	todo: description	todo: image_src
3189	evil ducha de oro	563544789	"evil ducha de oro
"	165	todo: description	todo: image_src
3190	evil horizontal tango	632208632	"evil horizontal tango
"	165	todo: description	todo: image_src
3191	evil roll in the hay	486550979	"evil roll in the hay
"	165	todo: description	todo: image_src
3192	naughty origami kit	404274180		"0
"	todo: description	todo: image_src
3193	naughty fortune teller	412436008		"0
"	todo: description	todo: image_src
3194	origami &quot;gentlemen's&quot; magazine	937556205		"0
"	todo: description	todo: image_src
3195	naughty paper shuriken	697068629		"0
"	todo: description	todo: image_src
3196	origami pasties	353333224		"0
"	todo: description	todo: image_src
3197	origami riding crop	232940208		"0
"	todo: description	todo: image_src
3198	El Vibrato trapezoid	361752510		"0
"	todo: description	todo: image_src
3199	lump of coal	915218428	"lumps of coal
"	50	todo: description	todo: image_src
3200	lump of diamond	496172764	"lumps of diamond
"	5	todo: description	todo: image_src
3201	thick padded envelope	654260638		"0
"	todo: description	todo: image_src
3202	KoL Con IV Pole	947532941	"KoL Con IV Slavs
"	0	todo: description	todo: image_src
3203	dwarvish magazine	390759489		"173
"	todo: description	todo: image_src
3204	dwarvish war helmet	796642231		"777
"	todo: description	todo: image_src
3205	dwarvish war mattock	393442661		"777
"	todo: description	todo: image_src
3206	dwarvish war kilt	859450844		"777
"	todo: description	todo: image_src
3207	dwarvish punchcard	442610491		"0
"	todo: description	todo: image_src
3208	small laminated card	824780825		"49
"	todo: description	todo: image_src
3209	little laminated card	702658783		"49
"	todo: description	todo: image_src
3210	notbig laminated card	211185422		"49
"	todo: description	todo: image_src
3211	unlarge laminated card	884087646		"49
"	todo: description	todo: image_src
3212	dwarvish document	548249193		"49
"	todo: description	todo: image_src
3213	dwarvish paper	253381547		"49
"	todo: description	todo: image_src
3214	dwarvish parchment	328029577		"49
"	todo: description	todo: image_src
3215	overcharged El Vibrato power sphere	480795503		"0
"	todo: description	todo: image_src
3216	Fly-By-Knight Heraldry form	925591992		"0
"	todo: description	todo: image_src
3217	El Vibrato Megadrone	193025375		"500
"	todo: description	todo: image_src
3218	purple glowstick	180768335	"purple glowstyx
"	0	todo: description	todo: image_src
3219	sane hatrack	652434605	"sane hatrackers
"	0	todo: description	todo: image_src
3220	hobo code binder	608608209		"0
"	todo: description	todo: image_src
3221	gator skin	417149275		"50
"	todo: description	todo: image_src
3222	gatorskin umbrella	607654468		"145
"	todo: description	todo: image_src
3223	sewer nuggets	748371286	"clusters of sewer nuggets
"	55	todo: description	todo: image_src
3224	sewer wad	843818484		"253
"	todo: description	todo: image_src
3225	bottle of sewage schnapps	985553213	"bottles of sewage schnapps
"	34	todo: description	todo: image_src
3226	bottle of Ooze-O	708971479	"bottles of Ooze-O
"	75	todo: description	todo: image_src
3227	C.H.U.M. chum	603451254	"handfuls of C.H.U.M. chum
"	45	todo: description	todo: image_src
3228	unfortunate dumplings	815060531	"bowls of unfortunate dumplings
"	15	todo: description	todo: image_src
3229	decaying goldfish liver	194632954		"48
"	todo: description	todo: image_src
3230	oil of oiliness	133463686	"flasks of oil of oiliness
"	85	todo: description	todo: image_src
3231	tattered paper crown	380893218		"0
"	todo: description	todo: image_src
3232	vanilla-frosted king cake	787163245		"0
"	todo: description	todo: image_src
3233	inflatable duck	199932706		"50
"	todo: description	todo: image_src
3234	water wings	190515908	"sets of water wings
"	50	todo: description	todo: image_src
3235	foam noodle	265675713		"50
"	todo: description	todo: image_src
3236	Kissin' Cousins	831722443	"copies of Kissin' Cousins
"	0	todo: description	todo: image_src
3237	Tales from the Fireside	186707798	"copies of Tales from the Fireside
"	0	todo: description	todo: image_src
3238	Blizzards I Have Died In	374672848	"copies of Blizzards I Have Died In
"	0	todo: description	todo: image_src
